ESTACIàN;CàDIGO;X=N;Y=E;MUNICIPIO;CUENCA;A¥O;ENERO;FEBRERO;MARZO;ABRIL;MAYO;JUNIO;JULIO;AGOSTO;SEPTIEMBRE;OCTUBRE;NOVIEMBRE;DICIEMBRE;SUMAMESES;PROMEDIOMESES;PROMEDIOMESESNOCERO
El Llano;2120170;1063500;1026400;Tausa;R. Checua;2005;0;1,3;19,1;84,1;101,9;32,3;105,8;58;48,5;147;152,1;4,1;754,2;62,85;68,56
El Llano;2120170;1063500;1026400;Tausa;R. Checua;2006;26,8;14,4;113,3;142,8;99,6;111,4;33,7;50;17,9;75,5;79,8;19,7;784,9;65,41;65,41
El Llano;2120170;1063500;1026400;Tausa;R. Checua;2007;3,5;14,9;0;90,1;77;41,1;26,4;64,2;12,7;126,4;52,9;84,8;594;49,5;54
El Llano;2120170;1063500;1026400;Tausa;R. Checua;2008;28,7;44,9;86;69,1;113,8;68;57;46,8;64,1;52,7;203,5;38;872,6;72,72;72,72
El Llano;2120170;1063500;1026400;Tausa;R. Checua;2009;59,3;19,8;103,1;47;65,8;38,7;54,8;34,1;27;55,2;38,2;0;543;45,25;49,36
El Llano;2120170;1063500;1026400;Tausa;R. Checua;2010;0;0;4,4;218,3;170,5;72,5;111,2;41,3;49,7;136,7;98,9;60;963,5;80,29;96,35
El Llano;2120170;1063500;1026400;Tausa;R. Checua;2011;19,8;112,8;147,8;323,7;120,9;64,3;77,2;48,1;53,4;126,4;166,3;52;1312,7;109,39;109,39
El Llano;2120170;1063500;1026400;Tausa;R. Checua;2012;33,5;44,8;101;250,9;37,7;64,5;79,9;48,3;24,6;80,4;30,8;14,3;810,7;67,56;67,56
El Llano;2120170;1063500;1026400;Tausa;R. Checua;2013;11,5;39,4;96,4;96,2;117,6;23,9;45,5;57,1;28,5;58,8;121,4;49,2;745,5;62,13;62,13
Represa Sisga;2120539;1054000;1038500;Chocont ;Emb. Sisga;1950;75,5;30,1;36,6;26,5;103,5;61,5;82,8;48,9;54;109,9;48,8;0;678,1;56,51;61,65
Represa El Hato;2401534;1076689;1019172;Carmen de Carupa;R. Su rez;2018;59,8;87,3;90,6;119,6;0;0;0;0;0;0;0;0;357,3;29,78;89,33
San Jorge;2120172;990160;987380;Soacha;R. Soacha;1992;20,7;24,3;21,1;38,3;41,6;15,4;40;30,4;40,3;12,4;88,3;22,2;395;32,92;32,92
Guanquica;2120193;1065100;1015520;Tausa;Emb. Neusa;2015;23,4;46,4;60,5;32;26,8;90,7;65,6;40,1;10,7;21,9;35,6;24,3;478;39,83;39,83
El Hato No. 5;2401056;1068490;1013862;Carmen de Carupa;R. El Hato;1992;154;116;87;121;99;142;154;177;71;40;277;134;1572;131;131
Zipaquir ;2120074;1047850;1007620;Zipaquir ;R. Negro;1950;0;0;0;46;130,7;78;50,9;76,5;47,6;160,3;101,9;46,2;738,1;61,51;82,01
Bat n;2119046;931500;967600;Pasca;R. Bat n;1998;19,9;45,2;69;42,6;152,4;58;104,8;43,8;74,1;216;110,6;62,4;998,8;83,23;83,23
Tocancip ;2120104;1040820;1017940;Tocancip ;R. Bogot ;1990;3,5;56,5;55,5;88,5;5,5;3,5;5;3,5;6,5;122,5;16,5;75;442;36,83;36,83
El Hato;2401035;1076620;1019050;Carmen de Carupa;R. El Hato;1980;28,2;60,6;33,1;47;40,5;86,2;24,7;19,7;27,7;83,4;89,1;54,9;595,1;49,59;49,59
Guaduas;2306517;1015420;942300;Guaduas;R. Negro;2013;11;73;137,3;193,8;201,7;22,4;10,2;153,2;86,4;196,6;138,1;195,8;1419,5;118,29;118,29
Alco;2120159;1041700;1008000;Cajic ;R. Bogot ;2000;47,8;0;110,1;70,8;60,4;71,5;69;50;136,3;49,8;45,4;23,6;734,7;61,23;66,79
Ventalarga;2120026;1053180;1002950;Zipaquir ;R. Fr¡o;1947;0;0;0;0;0;148,4;98,4;79,3;165,9;168,6;70,5;29;760,1;63,34;108,59
La Uni¢n;2120055;1030640;980540;Subachoque;R. Subachoque;2018;25,7;109,4;91,6;382,2;206;0;0;0;0;0;0;0;814,9;67,91;162,98
El Hato No. 5;2401056;1068490;1013862;Carmen de Carupa;R. El Hato;1998;0;10;0;0;0;0;0;0;0;0;0;0;10;0,83;10
El Hato No. 1;2401052;1077060;1017125;Carmen de Carupa;R. El Hato;1984;62;68;90;114;110;92;41;69;110;64;136;38;994;82,83;82,83
El Hato No. 5;2401056;1068490;1013862;Carmen de Carupa;R. El Hato;1986;47;227;250;222;230;434;341;284;186;358;255;62;2896;241,33;241,33
Pozo Azul;2120181;969200;917550;Girardot;R. Bogot ;2002;18;50,2;181;236,6;124,6;81,5;67,8;49,9;89,4;182,1;34,4;96,1;1211,6;100,97;100,97
Alco;2120159;1041700;1008000;Cajic ;R. Bogot ;2013;10,4;115,7;63,9;85,5;132,2;15,2;17,1;26,8;3,7;52,6;0;0;523,1;43,59;52,31
El Hato No. 3;2401054;1072825;1014162;Carmen de Carupa;R. El Hato;1985;0;12;85;74;102;92;46;91;131;157;191;41;1022;85,17;92,91
La Uni¢n;2120055;1030640;980540;Subachoque;R. Subachoque;1992;5,5;59,5;29,5;35;49;35;71;21;56;41;123;61;586,5;48,88;48,88
Barrancas;2120633;1062200;1025740;Tausa;R. Checua;1979;26,5;44,1;65,6;148,2;73;87,2;39,9;68,8;18,6;286;112,8;51,7;1022,4;85,2;85,2
San Miguel de Sema;2401531;1102290;1040620;San Miguel de Sema;Lag. F£quene;1977;48,5;20;99,5;120,5;101;78;49;22,5;176;229;251;110;1305;108,75;108,75
Represa del Neusa;2120541;1060090;1011400;Cogua;Emb. Neusa;1990;75,9;69,5;98,2;180,2;123;57,2;50,2;48,5;18,1;220,2;80,7;74,8;1096,5;91,38;91,38
Paraiso Perdido;2120634;987300;976800;Sibat‚;Emb. Mu¤a;2008;34,9;70,3;83,5;76,8;135,8;136,7;67,4;88;32,3;77;137,6;64,2;1004,5;83,71;83,71
Represa del Neusa;2120541;1060090;1011400;Cogua;Emb. Neusa;1993;29,4;34,1;46,5;146,3;202,7;70,9;90,6;39,9;71,1;99,9;166;9;1006,4;83,87;83,87
Bat n;2119046;931500;967600;Pasca;R. Bat n;2006;91,3;28,1;168,9;171,5;195,9;107,4;68,4;60,7;77,1;417,6;137,5;50,3;1574,7;131,23;131,23
La Uni¢n;2120055;1030640;980540;Subachoque;R. Subachoque;1963;27,5;73,1;75;116,5;87,5;47,5;75;32,5;25,5;65,5;138,5;20,5;784,6;65,38;65,38
Las Margaritas;2120071;1026200;980750;Subachoque;R. Subachoque;1960;29;32,5;118;83;36,5;57;73;63,5;37;169,5;48;127,9;874,9;72,91;72,91
Argelia;2120644;974200;925400;Ricaurte;R. Bogot ;1991;0;0;0;0;0;0;0;0;0;0;0;8,2;8,2;0,68;8,2
El Pino;2401716;1074000;1026000;Sutatausa;R. Suta;1980;10,4;74,8;47,5;48,7;43,1;73,2;16,8;19,9;27,2;86,2;72,2;0,7;520,7;43,39;43,39
El Hato No. 1;2401052;1077060;1017125;Carmen de Carupa;R. El Hato;2002;0;0;0;155;117;64;37;35;73;85;52;30;648;54;72
Hato Viejo el Rancho;3509009;1133250;1102275;Aquitania;Lag. Tota;1995;0;7;38;83;196;177;184;97;70;55;2,5;51;960,5;80,04;87,32
San Miguel de Sema;2401531;1102290;1040620;San Miguel de Sema;Lag. F£quene;2000;74,1;112,4;81,6;153,2;91,3;72,8;59,8;24,7;148,2;180;93;35;1126,1;93,84;93,84
El Hato;2401035;1076620;1019050;Carmen de Carupa;R. El Hato;1998;0,3;35,1;127;93,4;166;26,8;46,3;71,4;52,7;94,4;63,9;135,6;912,9;76,08;76,08
La Candelaria;2401026;1102050;1052390;Raquira;R. Sutamarch n;2018;123,6;49,6;161,5;149,1;0;0;0;0;0;0;0;0;483,8;40,32;120,95
Usaqu‚n;2120111;1010630;1005770;Santafe de Bogot ;R. Bogot ;1969;128,2;57,5;15;166,8;119,9;50;22,5;71,9;45,1;293,2;124,7;56,5;1151,3;95,94;95,94
Sutatausa;2401521;1071880;1025020;Sutatausa;R. Suta;2005;9,5;0;44;59,5;37,5;73,5;0;0;0;0;1,7;42,7;268,4;22,37;38,34
Negrete;2306308;991879;1055051;Pacho;Rionegro;2017;210,7;131,5;274,4;70,3;146,7;84,4;48,3;60,7;95,4;201,2;376,8;202,8;1903,2;158,6;158,6
Negrete;2306308;991879;1055051;Pacho;Rionegro;2010;38,5;26,4;9,6;343,1;153,5;73,4;200;117,4;110,6;233,4;429,4;116,2;1851,5;154,29;154,29
Boquemonte;2120661;1000000;1000000;Soacha;R. Bogot ;2015;16,7;131,6;43,3;42,8;22;24,3;30;17,2;19,9;46,9;41,4;2,9;439;36,58;36,58
Guanquica No. 1;2120033;1065130;1015270;Tausa;Emb. Neusa;1957;52;0;40,7;111;153,8;45,6;55;53,3;43,8;103,7;74,8;14,9;748,6;62,38;68,05
El Hato;2401035;1076620;1019050;Carmen de Carupa;R. El Hato;1992;20,9;32,6;25,5;51,4;40,3;18,8;38,2;38;79,4;15,8;117,3;46,2;524,4;43,7;43,7
Ventalarga;2120026;1053180;1002950;Zipaquir ;R. Fr¡o;1980;14;42;33;93;114;140;41;55;40;126;55;29;782;65,17;65,17
Tota;3509506;1107000;1121000;Tota;Lag. Tota;1988;0,6;23,3;16,2;36,2;32,6;55,8;75,3;39,5;120,8;100,8;101,4;31,1;633,6;52,8;52,8
La Fortuna;2120632;1076000;1054400;Villapinz¢n;R. Bogot ;2016;6,9;13,5;10,6;150,3;85,2;43,3;75,5;52,8;43,8;123,3;144,3;19;768,5;64,04;64,04
Sta Isabel;2120787;1043930;1001520;Tabio;R. Fr¡o;1977;12;15;34;97;108;90;32;60;85;157;186;64;940;78,33;78,33
Esclusa Tol¢n;2401518;1113740;1031620;Chiquinquir ;R. Su rez;1999;107,8;132;85,7;199,7;68,1;133,6;33;41,1;150,6;382,8;0;0;1334,4;111,2;133,44
La Lumbre;2120525;1003730;987701;Santafe de Bogot ;R. Tunjuelo;1980;22;22;0;53,5;27,5;103;59;53,5;34;53,5;73,5;23,5;525;43,75;47,73
Paraiso Perdido;2120634;987300;976800;Sibat‚;Emb. Mu¤a;1989;3,9;51,8;70,1;25,8;115,5;30,1;19,4;27,9;68,8;76,1;78,1;48;615,5;51,29;51,29
Zipaquir ;2120074;1047850;1007620;Zipaquir ;R. Negro;1998;19,8;43,8;73,7;187,9;211,7;72,5;91,5;42,4;73,3;162,8;95,8;75,7;1150,9;95,91;95,91
Dar¡o Valencia;2120183;1000400;960600;El Colegio;R. Bogot ;2018;94,6;148;65,5;134,6;118,4;0;0;0;0;0;0;0;561,1;46,76;112,22
Bat n;2119046;931500;967600;Pasca;R. Bat n;2004;104,3;111,9;71,1;195;142,5;80,9;123,9;51,5;130,1;235,8;149,5;49,2;1445,7;120,48;120,48
El Placer;2123502;1007762;928174;Puli;R. Magddalena;2010;11,8;16;104,5;256,6;183,9;57,9;123,3;63,8;52,3;185,2;271,6;138,2;1465,1;122,09;122,09
Sop¢ Yerbabuenita;2120014;1035140;1014527;Sop¢;R. Teusac ;1937;0;132,5;0;0;100,2;66;101,9;70,6;33,9;94;39,9;51,7;690,7;57,56;76,74
Acandy;2120141;1051680;1019820;Nemoc¢n;R. Checua;2008;26,6;34,7;64,7;88,4;129,1;92,6;98,7;81,1;72,4;96,9;102,7;0;887,9;73,99;80,72
La Selva;2120151;1058300;1047400;Chocont ;R. Bogot ;1967;35;0;137;244;250;401;275;420;153;88;122;67;2192;182,67;199,27
Edificio CAR;2120058;1000000;1000000;Santafe de Bogot ;Bogot ;2017;81,5;102,4;197,4;97,7;144,6;88,8;22;63,6;28,1;68,8;0,1;0;895;74,58;81,36
Sutatausa;2401521;1071880;1025020;Sutatausa;R. Suta;2000;0;0;96,4;57,2;47,2;55,6;39;32,4;89,6;70,3;77,9;27,8;593,4;49,45;59,34
El Zarzal;2401051;1095650;1046980;Guachet ;Lag. F£quene;2002;3,9;21,2;164,6;213,1;42,8;51,7;45,6;25;63,6;85;0;0;716,5;59,71;71,65
La Playa;2119026;931500;967600;Cabrera;R. Sumapaz;1967;73;43;73;167;132,5;121,5;58,5;46,5;55;87,5;125;71;1053,5;87,79;87,79
Torca;2120077;1021800;1005320;Santafe de Bogot ;R. Bogot ;2001;20,4;53,9;30,7;45,1;58,2;44,1;26,4;57;75,9;47;80,6;34;573,3;47,78;47,78
Represa del Neusa;2120541;1060090;1011400;Cogua;Emb. Neusa;1980;14,8;64,2;49,7;87,1;73,8;146,4;54,8;65,9;63,3;139,9;48,5;9,8;818,2;68,18;68,18
El Borracho;2120049;1062795;1008375;Cogua;Emb. Neusa;1960;61,6;33,8;62,2;153,2;73,4;91,5;60,2;28,8;48,6;124,5;22,7;88,8;849,3;70,78;70,78
Edificio CAR;2120058;1000000;1000000;Santafe de Bogot ;Bogot ;1987;13,4;61,1;19,3;45,9;104;10,4;55,8;8,6;36,7;174,5;78,4;3,2;611,3;50,94;50,94
Sutamarch n;2401029;1113200;1050440;Sutamarch n;R. Sutamarch n;1965;13,5;37,5;23;165,5;124;5;5;27,5;19;115;167;48;750;62,5;62,5
El Fute;2120166;1002150;977280;Soacha;R. Bogot ;2018;6,8;49,5;47,5;107,5;103,7;0;0;0;0;0;0;0;315;26,25;63
El Zarzal;2401051;1095650;1046980;Guachet ;Lag. F£quene;2018;75,5;51,9;123,1;188,3;0;0;0;0;0;0;0;0;438,8;36,57;109,7
El Triangulo;2401039;1078310;1051230;Lenguazaque;R. Lenguazaque;2009;70,9;0;83;10,7;105,5;52,7;136,9;54,9;66,2;124,5;53,4;5,7;764,4;63,7;69,49
Tota;3509506;1107000;1121000;Tota;Lag. Tota;1995;0;61,7;80,7;39,5;100;104,1;72,8;29,5;68,1;97,7;24;70,4;748,5;62,38;68,05
La Gacha;2401045;1117240;1042890;Saboy ;R. Su rez;1983;129;34;83;345;272;131;117;17;41;122;264;278;1833;152,75;152,75
Do¤a Juana;2120630;992300;993700;Santafe de Bogot ;R. Tunjuelo;2018;19,5;16,2;58;102,5;0;0;0;0;0;0;0;0;196,2;16,35;49,05
Apto Guaymaral;2120559;1023950;1001550;Santafe de Bogot ;R. Bogot ;1982;49,1;25,9;62,9;196,9;78,4;16,7;26,3;25;25,4;108;43,6;39,4;697,6;58,13;58,13
La Esperanza;2120647;1012750;961000;La Mesa;R. Apulo;2014;96,2;197,6;159,1;116;232,5;47,5;6,2;36,1;70,6;253,2;224,3;112,5;1551,8;129,32;129,32
Las Margaritas;2120071;1026200;980750;Subachoque;R. Subachoque;1982;7;39;60;116;54;21;17,5;12;57;113;38;36;570,5;47,54;47,54
Isla del Santuario;2401110;1096400;1038000;F£quene;Lag. F£quene;2008;100,2;82,6;132,2;179,5;201,3;42,7;84,9;85,8;0;29,4;172,8;69,1;1180,5;98,38;107,32
Checua;2120540;1057500;1024110;Nemoc¢n;R. Checua;2015;5,8;21,9;14,3;24,3;17,3;51,5;44,2;35,1;10,4;37,8;32,8;2,6;298;24,83;24,83
El Cochal;3502015;944800;988600;Santafe de Bogot ;R. San Juan;1968;24,6;42,3;44,4;202,8;121,5;131,2;218,7;137,3;119,9;129,4;131,7;37,9;1341,7;111,81;111,81
Sta In‚s;2120136;1023000;993400;Tenjo;R. Chic£;2017;30,8;41,1;183,9;84;117,6;79,4;39,5;75,5;22,6;77,3;151,3;109,3;1012,3;84,36;84,36
Los Pinos;2312019;1070730;1005190;Tausa;R. Negro;2016;43;41;67;246,4;83,3;12,5;1,9;8,4;38,8;117,6;142,7;73,6;876,2;73,02;73,02
Zipaquir ;2120074;1047850;1007620;Zipaquir ;R. Negro;2010;6,5;14;32,4;175,8;162,6;88,8;180,2;67,3;105,4;103,2;146,2;88,5;1170,9;97,58;97,58
Edificio CAR;2120058;1000000;1000000;Santafe de Bogot ;Bogot ;1995;1,4;44,8;77,9;93,6;123,7;32,7;30,2;52;22;26,2;67,1;145,8;717,4;59,78;59,78
La Boyera;2401511;1077900;1025200;Ubat‚;R. Ubat‚;2014;9,3;63,2;117,7;77,7;83,9;23,8;11,9;21;4,5;45,6;112,1;51,2;621,9;51,83;51,83
Anclaje 14;2120177;1000500;963800;El Colegio;R. Bogot ;2016;45,4;50;145,6;115;83,2;23,2;45,8;13,6;133,3;148,6;83;77,9;964,6;80,38;80,38
San Jorge;2120172;990160;987380;Soacha;R. Soacha;1997;8;15,2;2,2;27,1;4,3;5,9;18,1;7,4;1,8;3,3;56,1;4,8;154,2;12,85;12,85
Manjui;2120174;1022500;965100;Facatativ ;R. Bojac ;2017;87,8;76,4;116,8;48,5;137,2;122,6;30,2;35,3;26,6;87,9;107,1;38,3;914,7;76,23;76,23
Salucio;2120027;1057200;1039700;Chocont ;R. Bogot ;1987;30;44;8,5;80;147;136;176;106,5;72,5;106;61;47;1014,5;84,54;84,54
El Triangulo;2401039;1078310;1051230;Lenguazaque;R. Lenguazaque;1985;39,9;22,9;58,5;83,1;90,7;80,3;51,2;78,8;83,7;140,5;73;37,5;840,1;70,01;70,01
Guarani El Pe¤¢n;2120060;980870;976070;Sibat‚;Emb. Mu¤a;2008;108,8;95;157;152;206;136;79;71;57;149,5;217,4;164;1592,7;132,73;132,73
El Hato No. 5;2401056;1068490;1013862;Carmen de Carupa;R. El Hato;1984;0;135;152;173;196;304;172;313;295;300;299;113;2452;204,33;222,91
Salucio;2120027;1057200;1039700;Chocont ;R. Bogot ;1993;25,9;11;69,1;31,8;50,7;32,7;106,2;50,7;59,4;41,8;71,5;9,4;560,2;46,68;46,68
Torca;2120077;1021800;1005320;Santafe de Bogot ;R. Bogot ;2004;26,8;75,1;50,8;157,9;78,1;78,8;0;0;0;0;0;0;467,5;38,96;77,92
El Hato No. 7;2401058;1071875;1017488;Carmen de Carupa;R. El Hato;2014;17,4;57;81;45;96;53;46;31;31;67;113;49;686,4;57,2;57,2
El Espino;2401033;1081440;1038110;Lenguazaque;R. Lenguazaque;1961;0;0;0;0;0;0;0;0;0;70,1;104,5;17,1;191,7;15,98;63,9
Barrancas;2120633;1062200;1025740;Tausa;R. Checua;1987;19,4;39,5;16,3;57,7;86,9;37,3;68,1;46,1;46,5;133,1;54,3;27,6;632,8;52,73;52,73
San Jorge;2120172;990160;987380;Soacha;R. Soacha;1998;5,2;14;48,5;17,2;188;54,9;37,9;8;22;69,6;32;56,8;554,1;46,18;46,18
La Rana;2306040;1084049;963347;ética;Rionegro;2016;8;105,1;101,2;144,8;263,5;29;48;4;141,4;133,7;167,3;85,5;1231,5;102,63;102,63
Los Arrayanes;2401031;1109880;1040300;Tinjac ;R. Su rez;1975;11,5;131,5;64,5;192,5;146;42;125,5;108;107,5;234;119,5;178;1460,5;121,71;121,71
Central No. 2;2401068;1132840;1040390;Puente Nacional;R. Su rez;2018;173,1;81,1;0;0;0;0;0;0;0;0;0;0;254,2;21,18;127,1
El Hato No. 4;2401055;1069875;1012800;Carmen de Carupa;R. El Hato;1980;10;74;81;63;120;180;49;82;115;163;78;33;1048;87,33;87,33
Argelia;2120644;974200;925400;Ricaurte;R. Bogot ;1994;52,1;16;0;0;0;0;0;0;0;0;0;0;68,1;5,68;34,05
Torca;2120077;1021800;1005320;Santafe de Bogot ;R. Bogot ;2010;1,2;30,6;26,6;234,9;210,2;125,1;161,6;66,2;124,9;168,4;192,4;96,7;1438,8;119,9;119,9
Las Violetas;2120637;973395;931870;Agua de Dios;R. Bogot ;2010;18,5;4,1;17,6;357,9;299,5;69,2;143,3;28,3;170,1;49,7;90,8;56,5;1305,5;108,79;108,79
Carrizal;2401515;1067328;1034304;Cucunuba;Lag. Suesca;2018;84,7;52,1;0;0;67,1;0;0;0;0;0;0;0;203,9;16,99;67,97
Represa Sisga;2120539;1054000;1038500;Chocont ;Emb. Sisga;1978;3,5;33,2;36,3;148,1;63,4;121,8;91,9;100,1;90,1;80,5;19,9;23,7;812,5;67,71;67,71
El Hato No. 1;2401052;1077060;1017125;Carmen de Carupa;R. El Hato;2013;9;117;107;111;112;29;42;59;46;71;110;40;853;71,08;71,08
El Zarzal;2401051;1095650;1046980;Guachet ;Lag. F£quene;2014;57,6;84,1;104,5;176,8;231,9;54,6;22,3;6,5;20;77,1;188,7;97;1121,1;93,43;93,43
Alco;2120159;1041700;1008000;Cajic ;R. Bogot ;2011;0;0;92,9;239,9;139,1;28,3;38,1;7,2;1,4;2,4;37,9;44,6;631,8;52,65;63,18
Represa Sisga;2120539;1054000;1038500;Chocont ;Emb. Sisga;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#­DIV/0!
El Encanto;2401510;1064300;1020600;Tausa;R. Ubat‚;1965;8;26;12;313;104;17;28;37;10,5;149,5;204,5;72;981,5;81,79;81,79
Sta Isabel;2120787;1043930;1001520;Tabio;R. Fr¡o;1969;43;20;4;130;52;49;21;23;33;127;69;0;571;47,58;51,91
La Picota;2120156;995500;994600;Santafe de Bogot ;R. Tunjuelo;2007;0;10,8;53;109,6;43,1;62,2;34,2;54,5;17,1;125,2;49,1;132,3;691,1;57,59;62,83
Esclusa Tol¢n;2401518;1113740;1031620;Chiquinquir ;R. Su rez;1985;2,7;7,5;63,9;0,5;9;11,1;14,5;25,1;78,1;153,1;72,5;27,9;465,9;38,83;38,83
Sta Teresa;2120103;1017300;1017200;La Calera;R. Teusac ;1972;6;30;0;60;90;120;90;60;30;30;60;0;576;48;57,6
La Victoria;2120640;985690;941710;Tocaima;R. Bogot ;1989;69,8;71,5;166,5;22;192,5;57,6;27;10,1;62,9;205,9;63,2;41,3;990,3;82,53;82,53
Esclusa Tol¢n;2401518;1113740;1031620;Chiquinquir ;R. Su rez;2002;16,2;55,4;117,8;152,2;16,6;104,2;43,4;18,6;115,6;88,8;98,2;8,6;835,6;69,63;69,63
Apto Guaymaral;2120559;1023950;1001550;Santafe de Bogot ;R. Bogot ;1974;48;48,1;36,6;85,8;113;17;30;35;92,5;72,4;105;28,3;711,7;59,31;59,31
Zipaquir ;2120074;1047850;1007620;Zipaquir ;R. Negro;1993;0;0;0;0;0;0;0;0;0;0;77,5;21,6;99,1;8,26;49,55
Alto Saboya;2401520;1123700;1029290;Saboy ;R. Su rez;1972;85,4;37,5;174,5;323,6;296,9;98,7;60;145,2;69;111;185,2;123,3;1710,3;142,53;142,53
Venecia;2120629;1027480;964155;Facatativ ;R. Bojac ;2016;37;101;98,1;149,3;96,1;44;63,7;22;135,6;149,2;156,8;70,4;1123,2;93,6;93,6
Zipaquir ;2120074;1047850;1007620;Zipaquir ;R. Negro;1985;18;10,5;18,3;13,2;181,2;40;29,9;7,8;72,9;42;21;19,8;474,6;39,55;39,55
El Consuelo;2120096;1043500;1032500;Sesquile;Emb. Tomin‚;1992;8;25;14;29;36;0;0;18;72;30,6;174,9;57,7;465,2;38,77;46,52
Tota;3509506;1107000;1121000;Tota;Lag. Tota;1979;3;18;104,5;214;94,4;154,6;75,7;109;45;170;244;66;1298,2;108,18;108,18
Usaqu‚n;2120111;1010630;1005770;Santafe de Bogot ;R. Bogot ;1960;10,6;77,1;57,8;114,4;38;28,4;53,5;50,7;47,5;105,7;75,5;93,3;752,5;62,71;62,71
La Victoria;2120640;985690;941710;Tocaima;R. Bogot ;2012;114,4;85,6;74,7;340,5;133,2;31,2;36;25,2;15;237,1;170;13,3;1276,2;106,35;106,35
Salucio;2120027;1057200;1039700;Chocont ;R. Bogot ;1979;7,4;21,7;65,1;91,8;14,5;30,6;4,4;0,2;0;0;0;0;235,7;19,64;29,46
El Triangulo;2401039;1078310;1051230;Lenguazaque;R. Lenguazaque;2010;5;14,6;10,3;205,2;178,2;55,1;129;38,7;76,2;82,1;110,5;46,4;951,3;79,28;79,28
Las Cintas;3509509;1112800;1133900;Aquitania;Lag. Tota;1979;13,5;7,5;153,7;142,2;168,1;227;158,3;128,9;64,9;203,2;121,7;64,8;1453,8;121,15;121,15
Guanquica;2120193;1065100;1015520;Tausa;Emb. Neusa;2018;62,8;106,2;99,6;136,7;0;0;0;0;0;0;0;0;405,3;33,78;101,33
Alto Saboya;2401520;1123700;1029290;Saboy ;R. Su rez;1977;10;21;86,7;145;128;234;116;8;207;154;260,5;42;1412,2;117,68;117,68
Sta Ana;2120073;1054740;1021760;Nemoc¢n;R. Checua;1969;40,6;17;2,1;175;82,2;40;20,9;35,7;28,1;135,5;66,1;8,3;651,5;54,29;54,29
La Esperanza;2120647;1012750;961000;La Mesa;R. Apulo;2008;124;172,5;207,7;109,4;279,5;109,6;86,9;201,5;87,3;273,8;322,6;163,7;2138,5;178,21;178,21
Los Arrayanes;2401031;1109880;1040300;Tinjac ;R. Su rez;2011;78,4;63,7;176,4;467,8;79,2;22,9;50,9;103,9;13;169;261,4;163,5;1650,1;137,51;137,51
La Playa;2119026;931500;967600;Cabrera;R. Sumapaz;1968;11;21;24;107;99;131;70;47;53;135;144,5;42;884,5;73,71;73,71
Represa del Neusa;2120541;1060090;1011400;Cogua;Emb. Neusa;1962;44,7;45,2;67,6;74,7;141,2;103;71,8;65,1;43,2;83,9;208,5;47;995,9;82,99;82,99
Manjui;2120174;1022500;965100;Facatativ ;R. Bojac ;2016;31,8;32,5;44,6;152,3;96,8;35,9;71,5;16,1;62;181,8;165;27,5;917,8;76,48;76,48
El Triangulo;2401039;1078310;1051230;Lenguazaque;R. Lenguazaque;2007;0;15,9;28,5;113,9;121,4;81,4;52,5;176,8;42;207,5;65,8;71,5;977,2;81,43;88,84
Tesoro;2120069;1022540;972900;Facatativ ;R. Bojac ;2016;7,8;37,6;40,3;147,8;48,9;48,8;62,3;14,6;52,8;65,5;77,9;34,6;638,9;53,24;53,24
El Hato No. 4;2401055;1069875;1012800;Carmen de Carupa;R. El Hato;1990;43;26;28;130;117;45;31;56;14;184;28;94;796;66,33;66,33
El Coche;2120194;1034300;1026400;Guatavita;R. Aves;1996;0;0;5,7;89,5;95;44,1;106,3;38,1;20,4;78,3;66,2;36;579,6;48,3;57,96
Pozo Azul;2120181;969200;917550;Girardot;R. Bogot ;1990;11,8;90,5;108,6;189,5;72,4;25,9;52,7;26,4;96,1;309,5;0;40;1023,4;85,28;93,04
Represa Sisga;2120539;1054000;1038500;Chocont ;Emb. Sisga;1952;19,3;18;3,4;17,5;54,3;87,8;104,5;101,9;30,1;67,3;82,6;19,2;605,9;50,49;50,49
El Encanto;2401510;1064300;1020600;Tausa;R. Ubat‚;1962;69;70;79,5;5;128;97;59;48;23;97;178;46,5;900;75;75
El Triangulo;2401039;1078310;1051230;Lenguazaque;R. Lenguazaque;2014;11,2;45,1;114;67,5;51,7;41,7;42,8;60,9;28,9;84,9;138,6;58,2;745,5;62,13;62,13
Represa Sisga;2120539;1054000;1038500;Chocont ;Emb. Sisga;1980;12,6;30,8;20,6;89,4;115,7;181,1;105,1;102,2;76,8;75,9;27;19,1;856,3;71,36;71,36
Apto Guaymaral;2120559;1023950;1001550;Santafe de Bogot ;R. Bogot ;1970;27,3;55,2;14,6;44;86,2;39,3;38,6;30,1;81,5;155,1;109;31,4;712,3;59,36;59,36
La Fortuna;2120632;1076000;1054400;Villapinz¢n;R. Bogot ;2015;21,6;30,6;33,3;41,8;30,1;101,5;65,1;39,5;18,6;20,2;67,2;15;484,5;40,38;40,38
Tomin‚ Guatavita 2;3506029;1031460;1031172;Guatavita;Emb- Tomin‚;1958;36,7;33;32,3;28,6;56,2;33,4;46,4;46,6;12;31;78;39;473,2;39,43;39,43
El Triangulo;2401039;1078310;1051230;Lenguazaque;R. Lenguazaque;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#­DIV/0!
Alto Saboya;2401520;1123700;1029290;Saboy ;R. Su rez;1976;39;94;244,5;229;132;66,2;3;19;95;208,5;227,5;84;1441,7;120,14;120,14
